Type,Indicator,Context,Source,
IPv4,89.108.102.37,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,151.248.121.176,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,37.140.195.137,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.248.22,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.253.86,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.71.205,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,31.31.203.71,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,5.63.158.179,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,31.31.203.219,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.46.10.230,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.81.30,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.98.113,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.46.9.173,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.108.140,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.97.245,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.113.120,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.248.222,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.102.57,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.115.206,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.115.234,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.115.236,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,151.248.114.67,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.78.252,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.20.226.9,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.104.232,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.20.224.218,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.253.196,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.251.191,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.116.250,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,37.140.197.55,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,5.63.152.233,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.244.199,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.248.167,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.76.95,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.79.13,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.46.10.86,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.108.14,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.88.15,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.46.10.17,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.46.10.250,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.116.51,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,195.140.146.128,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,176.118.164.159,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.20.224.168,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.46.9.133,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.109.90,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.253.26,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.81.210,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.119.99,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.81.8,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.83.23,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.81.201,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.93.85,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.245.89,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,bacilluse.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,bilargo.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,bokuwai.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,cerambycidae.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,circulas.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,coleopteras.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,danainae.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,firasto.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,firtabo.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,gorigan.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,jolotras.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,krashand.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,megatos.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,moolin.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,myces.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,naniga.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,nonimak.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,phymateus.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
Domain,teroba.ru,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,23725c0994c065d9221fa3d6a91eb0693410dd2585c835c935db04b812b1486f,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,f211e0eb49990edbb5de2bcf2f573ea6a0b6f3549e772fd16bf7cc214d924824 ,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,986905caada61f2ea4aebd5664ed71cc9109a3886b998d91433216f30dc6b0e7,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,029005b595c5b9f3c7ddb49883b325f8f0bf5d13b18010a38d04b15f227d2052,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,9d085a26813cd1aa43e12d9b90aeb24df6269db92b965f61d93a8018d6b8a0cf,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,a01e12988448a5b26d1d1adecc2dda539b5842f6a7044f8803a52c8bb714cdb0,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,a6867e9086a8f713a962238204a3266185de2cc3c662fba8d79f0e9b22ce8dd6,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,137bfe2977b719d92b87699d93c0f140d659e990b482bbc5301085003c2bd58c,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,043d696c2199d61ee0a09be93e387498c6a53188c3e3ec20acfeccc9c9aeb251,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,f08c54c4d8a470f96a0acf6aefeb95c49a8704a473d6105a921a18917e1747fa,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,6d4b97e74abf499fa983b73a1e6957eadb2ec6a83e206fff1ab863448e4262c6,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,ac4ea751ca1382550efb2d3f4df9242f4541836b0e82deb49847f763afdf20ca,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,4b7aecb006b8d3543265fc051e9b435bc0a8bb2698d5351604263e52a0af4a7c,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,0afce2247ffb53783259b7dc5a0afe04d918767c991db2da906277898fd80be5,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,8a8c1a292eeb404407a9fe90430663a6d17767e49d52107b60bc229c090a0ae9,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,eb1724d14397de8f9dca4720dada0195ebb99d72427703cabcb47b174a3bfea2,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,96ce576f383584e0a62225a91bb50fc7fd8efa068443c4785373c86f51d2e3eb,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,e4d309735f5326a193844772fc65b186fd673436efab7c6fed9eb7e3d01b6f19,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,15099fc6aea1961164954033b397d773ebf4b3ef7a5567feb064329be6236a01,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,0e5b4e578788760701630a810d1920d510015367bf90c1eab4373d0c48a921d9,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,b3d68268bd4bb14b6d412cef2b12ae4f2a385c36600676c1a9988cf1e9256877,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,b92dcbacbaaf0a05c805d31762cd4e45c912ba940c57b982939d79731cf97217,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,23d417cd0d3dc0517adb49b10ef11d53e173ae7b427dbb6a7ddf45180056c029,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
SHA256,a60df90504735f4e424ec0842e328181d7e93ac9ecd8193e892584871643bec7,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.204.141,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.254.238,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,83.166.247.185,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,176.57.208.203,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.87.166,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.79.91,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.78.82,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.194.31,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,134.0.112.117,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,104.238.189.186,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.121.225,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,217.69.4.51,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.109.164,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.242.62.254,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.46.10.143,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.251.91.137,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,94.228.120.181,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.242.62.132,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,217.25.89.191,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.90.215,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.242.62.181,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,176.118.164.124,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.58.233,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,83.166.247.110,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,178.21.11.23,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.42.206,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.194.123,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.242.62.45,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,45.32.149.8,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.103.22,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.242.62.96,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.193.143.11,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,83.166.242.108,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,216.238.69.137,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.44.76,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.199.214,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.242.62.186,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,109.200.159.45,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.86.240,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.44.181,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.180.174.46,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,217.69.0.35,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,109.234.38.232,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.108.98.125,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,193.164.150.111,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.92.102,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,95.179.221.147,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.197.185,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.198.226,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,80.78.244.124,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.25.132,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,185.193.143.70,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,31.40.251.171,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,87.249.49.103,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.58.98.215,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.255.76.169,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.110.89,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.242.62.112,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,178.20.44.214,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.195.75,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,37.140.199.20,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,194.67.116.67,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,83.166.250.21,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.204.74,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,70.34.208.32,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,193.164.150.121,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,31.40.251.145,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,95.179.221.114,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,151.248.116.243,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,5.63.154.128,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,92.53.97.145,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.44.138,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,188.225.43.174,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,95.179.223.56,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,176.118.165.76,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
IPv4,89.223.123.121,Gamaredon,hxxps://github[.]com/pan-unit42/iocs/blob/master/Gamaredon/Gamaredon_IoCs_JAN2022.txt,
